Main.dll 128595ae 7757824
Data/Local/Eng/ImgsMapName/chaoscastle.OZT 0ada209f 59808
Data/Local/Eng/ImgsMapName/crywolffortress.OZT abc8467f 59808
Data/Local/Eng/ImgsMapName/devias.OZT 20422295 59808
Data/Local/Eng/ImgsMapName/devilsquare.OZT b5719e67 59808
Data/Local/Eng/ImgsMapName/Doppelganger.OZT 1d66b267 59808
Data/Local/Eng/ImgsMapName/duelarena.OZT 0abfb009 59808
Data/Local/Eng/ImgsMapName/Dunes.OZT ceb33af1 59808
Data/Local/Eng/ImgsMapName/dungeun.OZT f8a44c18 59808
Data/Local/Eng/ImgsMapName/Elbeland.OZT d4fc2bdf 59808
Data/Local/Eng/ImgsMapName/EmpireGuardian.OZT 06f041ae 59808
Data/Local/Eng/ImgsMapName/Icarus.OZT 76157a6d 59808
Data/Local/Eng/ImgsMapName/IllusionTemple.OZT cd6ffe02 59808
Data/Local/Eng/ImgsMapName/Kalima.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/Kalimdor.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/kantru.OZT 96f6bb77 59808
Data/Local/Eng/ImgsMapName/loren.OZT 32b1accc 59808
Data/Local/Eng/ImgsMapName/lorencia.OZT 3ab0042c 59808
Data/Local/Eng/ImgsMapName/lostkalima.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/losttower.OZT 4c8fc3ab 59808
Data/Local/Eng/ImgsMapName/MapNameAddStrife.OZT d931b20c 18640
Data/Local/Eng/ImgsMapName/MapName_Karutan.OZT 598d7109 59808
Data/Local/Eng/ImgsMapName/MapName_MarketRolen.OZT 4b510996 59808
Data/Local/Eng/ImgsMapName/mapname_raklion.OZT 72588f37 59808
Data/Local/Eng/ImgsMapName/mapname_raklionboss.OZT fbcd4fde 59808
Data/Local/Eng/ImgsMapName/NewMap1.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap10.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap11.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap12.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap13.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap2.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap3.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap4.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap5.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap6.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap7.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap8.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/NewMap9.OZT 0246701f 59808
Data/Local/Eng/ImgsMapName/noria.OZT 35e5861f 59808
Data/Local/Eng/ImgsMapName/ordeal.OZT d3eb7c57 59808
Data/Local/Eng/ImgsMapName/pkfield.OZT 2c61bf1e 59808
Data/Local/Eng/ImgsMapName/santatown.OZT def17a7f 59808
Data/Local/Eng/ImgsMapName/stadium.OZT 2d6d9d25 59808
Data/Local/Eng/ImgsMapName/SwampOfCalmness.OZT c7d4e6b8 59808
Data/Local/Eng/ImgsMapName/tarcan.OZT 57aa2c11 59808
Data/Local/Por/Abuss.ozt bbaf529f 59808
Data/Local/Por/Acheron.OZT 28ba508d 59808
Data/Local/Por/Arena.ozt 5be85633 59808
Data/Local/Por/Arkania.ozt 16087fe9 59808
Data/Local/Por/BuffEffect_por.bmd 0253160e 24972
Data/Local/Por/Dialog_por.bmd 2393c2df 204800
Data/Local/Por/Dunes.OZT ceb33af1 59808
Data/Local/Por/ItemLevelTooltip_por.bmd c19ddbea 13060
Data/Local/Por/ItemSetOption_por.bmd 930ca9b1 7044
Data/Local/Por/ItemTooltipText_por.bmd 8df7efce 133124
Data/Local/Por/ItemTooltipText_por.txt 5f7b22f8 16610
Data/Local/Por/ItemTooltip_por.bmd ff7bdc46 1015812
Data/Local/Por/ItemTooltip_por.txt 79e72a7b 128811
Data/Local/Por/Item_por.bmd d0eaf55e 688132
Data/Local/Por/Item_por.txt 98ba81f0 70447
Data/Local/Por/JewelOfHarmonyOption_por.bmd f81f3673 5400
Data/Local/Por/JewelOfHarmonySmelt_por.bmd f63a7a5b 557056
Data/Local/Por/Kalimdor.OZT 0246701f 59808
Data/Local/Por/MasterSkillTooltip_por.bmd b693cb0e 315396
Data/Local/Por/movereq_por.bmd c0fb25e4 3952
Data/Local/Por/NewMap1.OZT 0246701f 59808
Data/Local/Por/NewMap10.OZT 0246701f 59808
Data/Local/Por/NewMap11.OZT 0246701f 59808
Data/Local/Por/NewMap12.OZT 0246701f 59808
Data/Local/Por/NewMap13.OZT 0246701f 59808
Data/Local/Por/NewMap2.OZT 0246701f 59808
Data/Local/Por/NewMap3.OZT 0246701f 59808
Data/Local/Por/NewMap4.OZT 0246701f 59808
Data/Local/Por/NewMap5.OZT 0246701f 59808
Data/Local/Por/NewMap6.OZT 0246701f 59808
Data/Local/Por/NewMap7.OZT 0246701f 59808
Data/Local/Por/NewMap8.OZT 0246701f 59808
Data/Local/Por/NewMap9.OZT 0246701f 59808
Data/Local/Por/Npcname(por).txt a6c4f4e7 16141
Data/Local/Por/QuestWords_por.bmd 9b599d46 282422
Data/Local/Por/Quest_por.bmd 3a5ec355 148800
Data/Local/Por/Skill_por.bmd 4fdff2a4 57204
Data/Local/Por/Slide_por.bmd 2eaf4b86 41008
Data/Local/Por/SocketItem_por.bmd 0d3b9c09 15600
Data/Local/Por/test_item.txt 092d541d 65829
Data/Local/Por/Text_por.bmd cff1ce0e 131499
Data/Local/Por/Text_por.txt c3001a62 133653
Data/Local/Por/ImgsMapName/Abuss.ozt bbaf529f 59808
Data/Local/Por/ImgsMapName/Acheron.OZT 28ba508d 59808
Data/Local/Por/ImgsMapName/aida.OZT ecaa3870 59808
Data/Local/Por/ImgsMapName/Arena.ozt 5be85633 59808
Data/Local/Por/ImgsMapName/Arkania.ozt 16087fe9 59808
Data/Local/Por/ImgsMapName/atlans.OZT 91d43ebd 59808
Data/Local/Por/ImgsMapName/BalgasBarrack.OZT 82d395c2 59808
Data/Local/Por/ImgsMapName/BalgasRefuge.OZT 51ab9aa9 59808
Data/Local/Por/ImgsMapName/bloodcastle.OZT ed63ded7 59808
Data/Local/Por/ImgsMapName/chaoscastle.OZT 0ada209f 59808
Data/Local/Por/ImgsMapName/crywolffortress.OZT abc8467f 59808
Data/Local/Por/ImgsMapName/devias.OZT 20422295 59808
Data/Local/Por/ImgsMapName/devilsquare.OZT b5719e67 59808
Data/Local/Por/ImgsMapName/Doppelganger.OZT 1d66b267 59808
Data/Local/Por/ImgsMapName/duelarena.OZT 0abfb009 59808
Data/Local/Por/ImgsMapName/Dunes.OZT ceb33af1 59808
Data/Local/Por/ImgsMapName/dungeun.OZT f8a44c18 59808
Data/Local/Por/ImgsMapName/Elbeland.OZT d4fc2bdf 59808
Data/Local/Por/ImgsMapName/EmpireGuardian.OZT 06f041ae 59808
Data/Local/Por/ImgsMapName/Icarus.OZT 76157a6d 59808
Data/Local/Por/ImgsMapName/IllusionTemple.OZT cd6ffe02 59808
Data/Local/Por/ImgsMapName/Kalima.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/Kalimdor.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/kantru.OZT 96f6bb77 59808
Data/Local/Por/ImgsMapName/loren.OZT 32b1accc 59808
Data/Local/Por/ImgsMapName/lorencia.OZT 3ab0042c 59808
Data/Local/Por/ImgsMapName/lostkalima.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/losttower.OZT 4c8fc3ab 59808
Data/Local/Por/ImgsMapName/MapNameAddStrife.OZT d931b20c 18640
Data/Local/Por/ImgsMapName/MapName_Karutan.OZT 598d7109 59808
Data/Local/Por/ImgsMapName/MapName_MarketRolen.OZT 4b510996 59808
Data/Local/Por/ImgsMapName/mapname_raklion.OZT 72588f37 59808
Data/Local/Por/ImgsMapName/mapname_raklionboss.OZT fbcd4fde 59808
Data/Local/Por/ImgsMapName/NewMap1.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap10.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap11.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap12.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap13.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap2.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap3.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap4.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap5.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap6.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap7.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap8.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/NewMap9.OZT 0246701f 59808
Data/Local/Por/ImgsMapName/noria.OZT 35e5861f 59808
Data/Local/Por/ImgsMapName/ordeal.OZT d3eb7c57 59808
Data/Local/Por/ImgsMapName/pkfield.OZT 2c61bf1e 59808
Data/Local/Por/ImgsMapName/santatown.OZT def17a7f 59808
Data/Local/Por/ImgsMapName/stadium.OZT 2d6d9d25 59808
Data/Local/Por/ImgsMapName/SwampOfCalmness.OZT c7d4e6b8 59808
Data/Local/Por/ImgsMapName/tarcan.OZT 57aa2c11 59808
Data/Local/Spn/Abuss.ozt bbaf529f 59808
Data/Local/Spn/Acheron.OZT 28ba508d 59808
Data/Local/Spn/Arena.ozt 5be85633 59808
Data/Local/Spn/Arkania.ozt 16087fe9 59808
Data/Local/Spn/BuffEffect_spn.bmd f60b40a0 24972
Data/Local/Spn/Dialog_spn.bmd 821be922 204800
Data/Local/Spn/Dunes.OZT ceb33af1 59808
Data/Local/Spn/ItemLevelTooltip_spn.bmd c19ddbea 13060
Data/Local/Spn/itemsetoption_spn.bmd e0afc3d5 7044
Data/Local/Spn/ItemTooltipText_spn.bmd 19f3306f 133124
Data/Local/Spn/ItemTooltipText_spn.txt fd58f19e 16682
Data/Local/Spn/ItemTooltip_spn.bmd ff7bdc46 1015812
Data/Local/Spn/Item_spn.bmd d0eaf55e 688132
Data/Local/Spn/JewelOfHarmonyOption_spn.bmd 6eef8780 5400
Data/Local/Spn/JewelOfHarmonySmelt_spn.bmd 980e9ed7 557056
Data/Local/Spn/Kalimdor.OZT 0246701f 59808
Data/Local/Spn/MasterSkillTooltip_spn.bmd 6a924488 315396
Data/Local/Spn/movereq_spn.bmd c0fb25e4 3952
Data/Local/Spn/NewMap1.OZT 0246701f 59808
Data/Local/Spn/NewMap10.OZT 0246701f 59808
Data/Local/Spn/NewMap11.OZT 0246701f 59808
Data/Local/Spn/NewMap12.OZT 0246701f 59808
Data/Local/Spn/NewMap13.OZT 0246701f 59808
Data/Local/Spn/NewMap2.OZT 0246701f 59808
Data/Local/Spn/NewMap3.OZT 0246701f 59808
Data/Local/Spn/NewMap4.OZT 0246701f 59808
Data/Local/Spn/NewMap5.OZT 0246701f 59808
Data/Local/Spn/NewMap6.OZT 0246701f 59808
Data/Local/Spn/NewMap7.OZT 0246701f 59808
Data/Local/Spn/NewMap8.OZT 0246701f 59808
Data/Local/Spn/NewMap9.OZT 0246701f 59808
Data/Local/Spn/Npcname(spn).txt 865ed2e9 15974
Data/Local/Spn/QuestWords_spn.bmd 38281683 296829
Data/Local/Spn/Quest_spn.bmd 3a5ec355 148800
Data/Local/Spn/Skill_spn.bmd 4fdff2a4 57204
Data/Local/Spn/slide_spn.bmd 4a242b76 41008
Data/Local/Spn/socketitem_spn.bmd 4f01e324 15600
Data/Local/Spn/test_item.txt 092d541d 65829
Data/Local/Spn/Text_spn.bmd d73ec083 136919
Data/Local/Spn/Text_spn.txt f1fba0ed 139075
Data/Local/Spn/ImgsMapName/Abuss.ozt bbaf529f 59808
Data/Local/Spn/ImgsMapName/Acheron.OZT 28ba508d 59808
Data/Local/Spn/ImgsMapName/aida.OZT 0b668cea 59808
Data/Local/Spn/ImgsMapName/Arena.ozt 5be85633 59808
Data/Local/Spn/ImgsMapName/Arkania.ozt 16087fe9 59808
Data/Local/Spn/ImgsMapName/atlans.OZT f9a7c21b 59808
Data/Local/Spn/ImgsMapName/BalgasBarrack.OZT eef7ca6e 59808
Data/Local/Spn/ImgsMapName/BalgasRefuge.OZT f72e5b0c 59808
Data/Local/Spn/ImgsMapName/bloodcastle.OZT ef472d00 59808
Data/Local/Spn/ImgsMapName/chaoscastle.OZT 447f2a6c 59808
Data/Local/Spn/ImgsMapName/crywolffortress.OZT 7de4f23b 59808
Data/Local/Spn/ImgsMapName/devias.OZT 8ce46dcd 59808
Data/Local/Spn/ImgsMapName/devilsquare.OZT eb5cd860 59808
Data/Local/Spn/ImgsMapName/Doppelganger.OZT 60bddf63 59808
Data/Local/Spn/ImgsMapName/duelarena.OZT 461e9dc5 59808
Data/Local/Spn/ImgsMapName/Dunes.OZT ceb33af1 59808
Data/Local/Spn/ImgsMapName/dungeun.OZT a614e77d 59808
Data/Local/Spn/ImgsMapName/Elbeland.OZT 17651f75 59808
Data/Local/Spn/ImgsMapName/EmpireGuardian.OZT a2b1c4e6 59808
Data/Local/Spn/ImgsMapName/Icarus.OZT 2ad9c2e1 59808
Data/Local/Spn/ImgsMapName/IllusionTemple.OZT 8600513e 59808
Data/Local/Spn/ImgsMapName/Kalima.OZT af220f14 59808
Data/Local/Spn/ImgsMapName/Kalimdor.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/kantru.OZT 42ede95e 59808
Data/Local/Spn/ImgsMapName/loren.OZT 3fee1d9d 59808
Data/Local/Spn/ImgsMapName/lorencia.OZT 1dafdf63 59808
Data/Local/Spn/ImgsMapName/lostkalima.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/losttower.OZT c99f8a51 59808
Data/Local/Spn/ImgsMapName/MapNameAddStrife.OZT 144c2752 18640
Data/Local/Spn/ImgsMapName/MapName_Karutan.OZT 598d7109 59808
Data/Local/Spn/ImgsMapName/MapName_MarketRolen.OZT 81b67e7c 59808
Data/Local/Spn/ImgsMapName/mapname_raklion.OZT b78f8855 59808
Data/Local/Spn/ImgsMapName/mapname_raklionboss.OZT 14636e00 59808
Data/Local/Spn/ImgsMapName/NewMap1.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap10.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap11.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap12.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap13.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap2.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap3.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap4.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap5.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap6.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap7.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap8.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/NewMap9.OZT 0246701f 59808
Data/Local/Spn/ImgsMapName/noria.OZT a9deab8e 59808
Data/Local/Spn/ImgsMapName/ordeal.OZT 6b0c66e2 59808
Data/Local/Spn/ImgsMapName/pkfield.OZT 112cce51 59808
Data/Local/Spn/ImgsMapName/santatown.OZT 080c7322 59808
Data/Local/Spn/ImgsMapName/stadium.OZT 067f51bf 59808
Data/Local/Spn/ImgsMapName/SwampOfCalmness.OZT f04fba9d 59808
Data/Local/Spn/ImgsMapName/tarcan.OZT e9ec9d5c 59808
